date,regime,picks,wins,losses,holds,no_data,acceptance_mode,eligible_count,breadth_above_sma20,input_mode,bundle_id,bundle_composite_sha256,pit_grade
2023-04-03,choppy,2,1,1,0,0,full,17,0.5413,live,,,
2023-04-04,choppy,2,0,1,1,0,full,17,0.5172,live,,,
2023-04-06,choppy,2,0,0,2,0,full,23,0.524,live,,,
2023-04-07,choppy,2,0,2,0,0,full,30,0.5989,live,,,
2023-04-10,choppy,2,1,0,1,0,full,26,0.568,live,,,
2023-04-11,choppy,2,0,0,2,0,full,22,0.5809,live,,,
2023-04-12,choppy,2,0,0,2,0,full,17,0.5843,live,,,
2023-04-13,choppy,2,1,0,1,0,full,25,0.5544,live,,,
2023-04-14,choppy,2,1,1,0,0,full,23,0.5759,live,,,
2023-04-17,choppy,2,0,1,1,0,full,22,0.6094,live,,,
2023-04-18,bull,2,1,1,0,0,full,26,0.5825,live,,,
2023-04-19,bull,2,1,1,0,0,full,28,0.5037,live,,,
2023-04-20,bull,2,0,1,1,0,full,22,0.4606,live,,,
2023-04-21,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-04-24,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-04-25,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-04-26,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-04-27,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-04-28,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-05-04,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-05-05,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-05-08,choppy,2,0,2,0,0,selective,18,0.36,live,,,
2023-05-09,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-05-10,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-05-11,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-05-12,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-05-15,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-05-16,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-05-17,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-05-18,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-05-19,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-05-22,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-05-23,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-05-24,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-05-25,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-05-26,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-05-29,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-05-30,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-05-31,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-06-01,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-06-02,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-06-05,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-06-06,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-06-07,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-06-08,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-06-09,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-06-12,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-06-13,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-06-14,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-06-15,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-06-16,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-06-19,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-06-20,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-06-21,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-06-26,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-06-27,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-06-28,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-06-29,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-06-30,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-07-03,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-07-04,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-07-05,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-07-06,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-07-07,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-07-10,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-07-11,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-07-12,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-07-13,choppy,2,0,1,1,0,full,11,0.6184,live,,,
2023-07-14,choppy,2,0,1,1,0,full,17,0.5765,live,,,
2023-07-17,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-07-18,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-07-19,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-07-20,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-07-21,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-07-24,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-07-25,choppy,2,0,2,0,0,full,12,0.5536,live,,,
2023-07-26,choppy,2,0,0,1,1,full,15,0.5159,live,,,
2023-07-27,choppy,2,0,0,2,0,selective,12,0.4445,live,,,
2023-07-28,bull,2,0,1,1,0,full,6,0.5298,live,,,
2023-07-31,bull,2,1,0,1,0,full,10,0.5795,live,,,
2023-08-01,bull,2,1,1,0,0,full,12,0.5749,live,,,
2023-08-02,bull,2,0,1,0,1,full,16,0.5538,live,,,
2023-08-03,bull,2,0,2,0,0,full,15,0.556,live,,,
2023-08-04,bull,2,0,2,0,0,full,19,0.5757,live,,,
2023-08-07,bull,2,0,2,0,0,full,16,0.5242,live,,,
2023-08-08,bull,2,0,2,0,0,full,21,0.4939,live,,,
2023-08-09,bull,2,0,2,0,0,full,18,0.4141,live,,,
2023-08-10,bull,2,0,1,1,0,full,15,0.4452,live,,,
2023-08-11,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-08-14,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-08-15,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-08-16,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-08-17,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-08-18,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-08-21,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-08-22,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-08-23,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-08-24,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-08-25,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-08-28,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-08-29,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-08-30,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-08-31,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-09-01,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-09-04,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-09-05,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-09-06,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-09-07,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-09-08,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-09-11,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-09-12,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-09-13,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-09-14,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-09-15,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-09-18,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-09-19,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-09-20,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-09-21,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-09-22,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-09-25,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-09-26,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-09-27,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-09-28,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-10-09,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-10-10,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-10-11,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-10-12,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-10-13,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-10-16,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-10-17,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-10-18,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-10-19,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-10-20,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-10-23,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-10-24,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-10-25,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-10-26,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-10-27,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-10-30,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-10-31,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-11-01,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-11-02,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-11-03,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-11-06,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-11-07,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-11-08,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-11-09,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-11-10,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-11-13,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-11-14,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-11-15,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-11-16,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-11-17,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-11-20,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-11-21,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-11-22,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-11-23,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-11-24,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-11-27,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-11-28,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-11-29,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-11-30,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-12-01,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-12-04,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-12-05,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-12-06,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-12-07,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-12-08,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-12-11,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-12-12,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-12-13,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-12-14,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-12-15,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-12-18,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-12-19,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-12-20,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-12-21,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-12-22,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-12-25,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-12-26,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-12-27,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-12-28,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-12-29,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-01-02,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-01-03,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-01-04,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-01-05,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-01-08,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-01-09,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-01-10,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-01-11,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-01-12,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-01-15,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-01-16,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-01-17,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-01-18,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-01-19,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-01-22,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-01-23,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-01-24,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-01-25,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-01-26,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-01-29,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-01-30,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-01-31,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-02-01,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-02-02,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-02-05,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-02-06,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-02-07,choppy,2,1,0,1,0,selective,9,0.3975,live,,,
2024-02-08,choppy,2,0,0,1,1,full,14,0.5143,live,,,
2024-02-19,choppy,2,0,0,2,0,full,8,0.5732,live,,,
2024-02-20,choppy,2,0,0,2,0,full,16,0.5969,live,,,
2024-02-21,choppy,2,0,1,1,0,full,20,0.6878,live,,,
2024-02-22,choppy,2,0,1,1,0,full,14,0.8095,live,,,
2024-02-23,choppy,2,0,1,1,0,full,19,0.9119,live,,,
2024-02-26,choppy,2,0,0,2,0,full,27,0.9383,live,,,
2024-02-27,bull,2,0,0,2,0,full,24,0.9725,live,,,
2024-02-28,bull,2,1,0,1,0,full,28,0.8486,live,,,
2024-02-29,bull,2,1,0,1,0,full,18,0.9631,live,,,
2024-03-01,bull,2,0,1,1,0,full,24,0.9499,live,,,
2024-03-04,bull,2,1,0,1,0,full,15,0.929,live,,,
2024-03-05,bull,2,0,2,0,0,full,21,0.9037,live,,,
2024-03-06,bull,2,0,1,1,0,full,26,0.8965,live,,,
2024-03-07,bull,2,1,1,0,0,full,23,0.82,live,,,
2024-03-08,bull,2,1,1,0,0,full,21,0.8085,live,,,
2024-03-11,bull,2,0,2,0,0,full,29,0.891,live,,,
2024-03-12,bull,2,0,0,2,0,full,27,0.8723,live,,,
2024-03-13,bull,2,0,1,1,0,full,18,0.7947,live,,,
2024-03-14,bull,2,1,0,1,0,full,17,0.738,live,,,
2024-03-15,bull,2,1,0,1,0,full,17,0.7909,live,,,
2024-03-18,bull,2,0,2,0,0,full,17,0.852,live,,,
2024-03-19,bull,2,0,2,0,0,full,31,0.7644,live,,,
2024-03-20,bull,2,0,1,1,0,full,31,0.7688,live,,,
2024-03-21,bull,2,1,1,0,0,full,29,0.7017,live,,,
2024-03-22,choppy,2,1,0,1,0,full,29,0.4931,live,,,
2024-03-25,choppy,2,0,1,1,0,full,28,0.3599,live,,,
2024-03-26,choppy,2,1,1,0,0,full,29,0.3473,live,,,
2024-03-27,choppy,2,2,0,0,0,selective,27,0.2036,live,,,
2024-03-28,choppy,2,1,0,0,1,selective,24,0.2683,live,,,
2024-03-29,choppy,2,0,0,2,0,selective,21,0.3381,live,,,
2024-04-01,bull,2,1,1,0,0,full,22,0.5201,live,,,
2024-04-02,bull,2,0,2,0,0,full,22,0.489,live,,,
2024-04-03,bull,2,0,0,2,0,full,16,0.4478,live,,,
2024-04-08,choppy,2,1,0,1,0,full,27,0.3538,live,,,
2024-04-09,choppy,2,0,0,2,0,full,30,0.4027,live,,,
2024-04-10,choppy,2,0,1,1,0,full,39,0.3451,live,,,
2024-04-11,choppy,2,1,0,1,0,full,34,0.3621,live,,,
2024-04-12,choppy,2,0,1,1,0,full,36,0.3275,live,,,
2024-04-15,bull,2,0,1,1,0,full,28,0.3423,live,,,
2024-04-16,choppy,2,1,1,0,0,full,33,0.2582,live,,,
2024-04-17,bull,2,0,2,0,0,full,23,0.3544,live,,,
2024-04-18,bull,2,1,1,0,0,full,38,0.3731,live,,,
2024-04-19,bull,2,0,0,2,0,full,39,0.3692,live,,,
2024-04-22,choppy,2,1,1,0,0,full,41,0.3687,live,,,
2024-04-23,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-04-24,choppy,2,1,1,0,0,full,38,0.3824,live,,,
2024-04-25,choppy,2,0,2,0,0,full,48,0.4137,live,,,
2024-04-26,bull,2,0,2,0,0,full,35,0.5786,live,,,
2024-04-29,bull,2,2,0,0,0,full,31,0.7527,live,,,
2024-04-30,bull,2,0,0,2,0,full,33,0.6769,live,,,
2024-05-06,bull,2,0,1,0,1,full,19,0.7951,live,,,
2024-05-07,bull,2,0,0,2,0,full,31,0.8011,live,,,
2024-05-08,bull,2,1,0,1,0,full,35,0.7104,live,,,
2024-05-09,bull,2,0,0,1,1,full,28,0.822,live,,,
2024-05-10,bull,2,1,1,0,0,full,36,0.7742,live,,,
2024-05-13,bull,2,0,0,2,0,full,27,0.6775,live,,,
2024-05-14,bull,2,0,0,2,0,full,43,0.6885,live,,,
2024-05-15,bull,2,0,2,0,0,full,48,0.5934,live,,,
2024-05-16,bull,2,0,0,2,0,full,40,0.5758,live,,,
2024-05-17,bull,2,0,1,1,0,full,33,0.6588,live,,,
2024-05-20,bull,2,0,1,0,1,full,29,0.6868,live,,,
2024-05-21,bull,2,0,1,1,0,full,38,0.5791,live,,,
2024-05-22,bull,2,0,1,1,0,full,35,0.5736,live,,,
2024-05-23,bull,2,1,1,0,0,full,28,0.3434,live,,,
2024-05-24,choppy,2,0,1,1,0,selective,29,0.2731,live,,,
2024-05-27,choppy,2,0,0,2,0,selective,25,0.3236,live,,,
2024-05-28,choppy,2,0,2,0,0,full,34,0.261,live,,,
2024-05-29,choppy,2,1,0,1,0,full,32,0.2687,live,,,
2024-05-30,choppy,2,0,1,1,0,full,33,0.239,live,,,
2024-05-31,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-06-03,choppy,2,0,0,2,0,selective,19,0.2308,live,,,
2024-06-04,choppy,2,0,1,1,0,selective,19,0.2901,live,,,
2024-06-05,choppy,2,0,0,1,1,selective,26,0.2301,live,,,
2024-06-06,choppy,2,0,1,1,0,selective,23,0.19,live,,,
2024-06-07,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-06-11,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-06-12,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-06-13,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-06-14,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-06-17,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-06-18,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-06-19,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-06-20,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-06-21,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-06-24,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-06-25,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-06-26,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-06-27,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-06-28,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-07-01,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-07-02,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-07-03,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-07-04,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-07-05,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-07-08,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-07-09,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-07-10,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-07-11,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-07-12,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-07-15,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-07-16,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-07-17,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-07-18,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-07-19,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-07-22,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-07-23,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-07-24,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-07-25,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-07-26,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-07-29,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-07-30,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-07-31,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-08-01,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-08-02,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-08-05,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-08-06,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-08-07,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-08-08,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-08-09,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-08-12,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-08-13,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-08-14,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-08-15,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-08-16,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-08-19,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-08-20,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-08-21,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-08-22,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-08-23,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-08-26,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-08-27,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-08-28,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-08-29,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-08-30,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-09-02,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-09-03,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-09-04,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-09-05,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-09-06,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-09-09,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-09-10,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-09-11,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-09-12,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-09-13,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-09-18,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-09-19,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-09-20,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-09-23,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2024-09-24,choppy,2,1,1,0,0,full,9,0.7797,live,,,
2024-09-25,choppy,2,2,0,0,0,full,11,0.8279,live,,,
2024-09-26,choppy,2,2,0,0,0,full,6,0.9365,live,,,
2024-09-27,choppy,2,1,0,0,1,full,2,0.9765,live,,,
2024-09-30,choppy,0,0,0,0,0,selective,0,0.9901,live,,,
2024-10-08,bull,0,0,0,0,0,full,0,0.9891,live,,,
2024-10-09,bull,2,0,2,0,0,full,2,0.9808,live,,,
2024-10-10,bull,2,0,2,0,0,full,4,0.9836,live,,,
2024-10-11,bull,1,0,1,0,0,full,1,0.9776,live,,,
2024-10-14,bull,1,0,1,0,0,full,1,0.9792,live,,,
2024-10-15,bull,2,0,2,0,0,full,2,0.9601,live,,,
2024-10-16,bull,2,1,1,0,0,full,4,0.947,live,,,
2024-10-17,bull,1,0,0,1,0,full,1,0.9114,live,,,
2024-10-18,bull,2,0,1,1,0,full,3,0.9579,live,,,
2024-10-21,bull,2,1,1,0,0,full,9,0.9415,live,,,
2024-10-22,bull,2,0,1,1,0,full,15,0.9595,live,,,
2024-10-23,bull,2,0,1,1,0,full,20,0.9546,live,,,
2024-10-24,bull,2,0,0,2,0,full,21,0.9109,live,,,
2024-10-25,bull,2,0,2,0,0,full,22,0.9087,live,,,
2024-10-28,bull,2,1,0,1,0,full,21,0.8984,live,,,
2024-10-29,bull,2,0,0,2,0,full,24,0.7668,live,,,
2024-10-30,choppy,2,1,1,0,0,full,22,0.6466,live,,,
2024-10-31,choppy,2,1,0,1,0,full,16,0.6324,live,,,
2024-11-01,choppy,2,2,0,0,0,full,15,0.462,live,,,
2024-11-04,bull,2,1,0,1,0,full,16,0.6128,live,,,
2024-11-05,bull,2,1,1,0,0,full,15,0.8378,live,,,
2024-11-06,bull,2,1,0,1,0,full,28,0.8187,live,,,
2024-11-07,bull,2,1,0,0,1,full,26,0.9022,live,,,
2024-11-08,bull,2,0,1,1,0,full,39,0.8908,live,,,
2024-11-11,bull,2,0,2,0,0,full,32,0.894,live,,,
2024-11-12,bull,2,0,2,0,0,full,31,0.8613,live,,,
2024-11-13,bull,2,0,2,0,0,full,30,0.8547,live,,,
2024-11-14,bull,2,0,2,0,0,full,11,0.6477,live,,,
2024-11-15,choppy,2,0,1,1,0,selective,7,0.3916,live,,,
2024-11-18,choppy,2,0,2,0,0,selective,5,0.2889,live,,,
2024-11-19,choppy,2,0,1,1,0,selective,9,0.4102,live,,,
2024-11-20,choppy,2,0,2,0,0,full,16,0.5232,live,,,
2024-11-21,choppy,2,0,2,0,0,full,23,0.4757,live,,,
2024-11-22,choppy,2,1,0,1,0,selective,13,0.1983,live,,,
2024-11-25,choppy,2,0,1,1,0,selective,9,0.2223,live,,,
2024-11-26,choppy,2,1,0,1,0,selective,8,0.1753,live,,,
